"user_id","payment_month","first_payment_month","last_payment_month","new_paid_users","churned_users","total_revenue","revenue_metrics","users_metrics","new_mrr","churned_revenue","back_from_churn_revenue","back_from_churn_users","exprension_mrr","contraction_mrr","game_name","language","has_older_device_model","language"
sQqTFx1o31w2foAIr2LKNw==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,49.74,exprension_mrr,,,,,,13.95,,game 3,uk,false,uk
sQqTFx1o31w2foAIr2LKNw==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,sQqTFx1o31w2foAIr2LKNw==,16.86,churned revenue,churned_users,,16.86,,,,-32.88,game 3,uk,false,uk
sQqTFx1o31w2foAIr2LKNw==,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,sQqTFx1o31w2foAIr2LKNw==,13.62,churned revenue,churned_users,,13.62,13.62,sQqTFx1o31w2foAIr2LKNw==,,,game 3,uk,false,uk
sthXYk64G/Zkc+7xA3xUbw==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,sthXYk64G/Zkc+7xA3xUbw==,sthXYk64G/Zkc+7xA3xUbw==,47.46,new mrr,new_paid_users,47.46,47.46,,,,,game 2,uk,false,uk
SwiAKdzn0b+A4XegM5x0Hw==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,SwiAKdzn0b+A4XegM5x0Hw==,,12.09,new mrr,new_paid_users,12.09,,,,,,game 3,uk,false,uk
SwiAKdzn0b+A4XegM5x0Hw==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,42.27,exprension_mrr,,,,,,30.18,,game 3,uk,false,uk
SwiAKdzn0b+A4XegM5x0Hw==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,42.03,contraction_mr,,,,,,,-0.24,game 3,uk,false,uk
SwiAKdzn0b+A4XegM5x0Hw==,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,17.16,contraction_mr,,,,,,,-24.87,game 3,uk,false,uk
SwiAKdzn0b+A4XegM5x0Hw==,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,SwiAKdzn0b+A4XegM5x0Hw==,101.46,churned revenue,churned_users,,101.46,,,84.30,,game 3,uk,false,uk
Sx/MqN31Cxf6tOSLIiDtLg==,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,Sx/MqN31Cxf6tOSLIiDtLg==,Sx/MqN31Cxf6tOSLIiDtLg==,26.79,new mrr,new_paid_users,26.79,26.79,,,,,game 2,uk,true,uk
SyWxmJ+Ha8K2C9UJt8blVA==,2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,SyWxmJ+Ha8K2C9UJt8blVA==,,55.62,new mrr,new_paid_users,55.62,,,,,,game 3,ru,false,ru
SyWxmJ+Ha8K2C9UJt8blVA==,2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,SyWxmJ+Ha8K2C9UJt8blVA==,16.8,churned revenue,churned_users,,16.8,,,,-38.82,game 3,ru,false,ru
SyWxmJ+Ha8K2C9UJt8blVA==,2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,SyWxmJ+Ha8K2C9UJt8blVA==,63.45,churned revenue,churned_users,,63.45,63.45,SyWxmJ+Ha8K2C9UJt8blVA==,,,game 3,ru,false,ru
SyWxmJ+Ha8K2C9UJt8blVA==,2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,53.01,,back_from_churn_users,,,53.01,SyWxmJ+Ha8K2C9UJt8blVA==,,,game 3,ru,false,ru
SyWxmJ+Ha8K2C9UJt8blVA==,2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,29.67,contraction_mr,,,,,,,-23.34,game 3,ru,false,ru
SyWxmJ+Ha8K2C9UJt8blVA==,2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,SyWxmJ+Ha8K2C9UJt8blVA==,14.19,churned revenue,churned_users,,14.19,,,,-15.48,game 3,ru,false,ru
TamEW7rhOwxDSDgAWZHDnQ==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,TamEW7rhOwxDSDgAWZHDnQ==,,12.0,new mrr,new_paid_users,12.0,,,,,,game 3,uk,false,uk
TamEW7rhOwxDSDgAWZHDnQ==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,43.68,exprension_mrr,,,,,,31.68,,game 3,uk,false,uk
TamEW7rhOwxDSDgAWZHDnQ==,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,TamEW7rhOwxDSDgAWZHDnQ==,21.6,churned revenue,churned_users,,21.6,,,,-22.08,game 3,uk,false,uk
tBFTAZra3r5TkHhDubnYyg==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,tBFTAZra3r5TkHhDubnYyg==,,91.86,new mrr,new_paid_users,91.86,,,,,,game 3,uk,false,uk
tBFTAZra3r5TkHhDubnYyg==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,39.99,contraction_mr,,,,,,,-51.87,game 3,uk,false,uk
tBFTAZra3r5TkHhDubnYyg==,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,tBFTAZra3r5TkHhDubnYyg==,16.83,churned revenue,churned_users,,16.83,,,,-23.16,game 3,uk,false,uk
to3TWHIKMGoINAlfTdWn+w==,2022-06-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,to3TWHIKMGoINAlfTdWn+w==,,35.34,new mrr,new_paid_users,35.34,,,,,,game 3,uk,false,uk
to3TWHIKMGoINAlfTdWn+w==,2022-07-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,,,15.87,contraction_mr,,,,,,,-19.47,game 3,uk,false,uk
to3TWHIKMGoINAlfTdWn+w==,2022-08-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,,to3TWHIKMGoINAlfTdWn+w==,19.92,churned revenue,churned_users,,19.92,,,4.05,,game 3,uk,false,uk
TQKB6Cvy+PDZswNNa6Y8Yw==,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,TQKB6Cvy+PDZswNNa6Y8Yw==,TQKB6Cvy+PDZswNNa6Y8Yw==,13.14,new mrr,new_paid_users,13.14,13.14,,,,,game 1,uk,false,uk
T+RA0/fgzbUBLF89D4AEDA==,2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,T+RA0/fgzbUBLF89D4AEDA==,,16.11,new mrr,new_paid_users,16.11,,,,,,game 3,ru,false,ru
T+RA0/fgzbUBLF89D4AEDA==,2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,T+RA0/fgzbUBLF89D4AEDA==,45.48,churned revenue,churned_users,,45.48,,,29.37,,game 3,ru,false,ru
T+RA0/fgzbUBLF89D4AEDA==,2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,,31.44,,back_from_churn_users,,,31.44,T+RA0/fgzbUBLF89D4AEDA==,,,game 3,ru,false,ru
T+RA0/fgzbUBLF89D4AEDA==,2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,T+RA0/fgzbUBLF89D4AEDA==,65.79,churned revenue,churned_users,,65.79,,,34.35,,game 3,ru,false,ru
T+RA0/fgzbUBLF89D4AEDA==,2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,T+RA0/fgzbUBLF89D4AEDA==,18.51,churned revenue,churned_users,,18.51,18.51,T+RA0/fgzbUBLF89D4AEDA==,,,game 3,ru,false,ru
tUlbh1G7KYRxmBaQk4RPIw==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,tUlbh1G7KYRxmBaQk4RPIw==,,12.18,new mrr,new_paid_users,12.18,,,,,,game 3,uk,false,uk
tUlbh1G7KYRxmBaQk4RPIw==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,,tUlbh1G7KYRxmBaQk4RPIw==,35.43,churned revenue,churned_users,,35.43,,,23.25,,game 3,uk,false,uk
TVMqvnxKnEuD9k1v8+cI1g==,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,TVMqvnxKnEuD9k1v8+cI1g==,TVMqvnxKnEuD9k1v8+cI1g==,17.04,new mrr,new_paid_users,17.04,17.04,,,,,game 3,uk,false,uk
TWDA+aUZ8OPMHOtz5cPPXA==,2022-04-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,TWDA+aUZ8OPMHOtz5cPPXA==,,62.58,new mrr,new_paid_users,62.58,,,,,,game 3,ru,false,ru
TWDA+aUZ8OPMHOtz5cPPXA==,2022-05-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,27.42,contraction_mr,,,,,,,-35.16,game 3,ru,false,ru
TWDA+aUZ8OPMHOtz5cPPXA==,2022-06-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,TWDA+aUZ8OPMHOtz5cPPXA==,14.07,churned revenue,churned_users,,14.07,,,,-13.35,game 3,ru,false,ru
TWDA+aUZ8OPMHOtz5cPPXA==,2022-10-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,13.92,,back_from_churn_users,,,13.92,TWDA+aUZ8OPMHOtz5cPPXA==,,,game 3,ru,false,ru
TWDA+aUZ8OPMHOtz5cPPXA==,2022-11-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,TWDA+aUZ8OPMHOtz5cPPXA==,14.46,churned revenue,churned_users,,14.46,,,0.54,,game 3,ru,false,ru
UdsILd3VPsla6C2r+wytbA==,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,UdsILd3VPsla6C2r+wytbA==,,58.17,new mrr,new_paid_users,58.17,,,,,,game 3,uk,false,uk
UdsILd3VPsla6C2r+wytbA==,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,UdsILd3VPsla6C2r+wytbA==,31.14,churned revenue,churned_users,,31.14,,,,-27.03,game 3,uk,false,uk
Uen3Ap0lnrgWVWJtFCSo7g==,2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,Uen3Ap0lnrgWVWJtFCSo7g==,Uen3Ap0lnrgWVWJtFCSo7g==,20.79,new mrr,new_paid_users,20.79,20.79,,,,,game 3,ru,false,ru
Uen3Ap0lnrgWVWJtFCSo7g==,2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,47.88,,back_from_churn_users,,,47.88,Uen3Ap0lnrgWVWJtFCSo7g==,,,game 3,ru,false,ru
Uen3Ap0lnrgWVWJtFCSo7g==,2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,55.23,exprension_mrr,,,,,,7.35,,game 3,ru,false,ru
Uen3Ap0lnrgWVWJtFCSo7g==,2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,Uen3Ap0lnrgWVWJtFCSo7g==,41.01,churned revenue,churned_users,,41.01,,,,-14.22,game 3,ru,false,ru
Uen3Ap0lnrgWVWJtFCSo7g==,2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,20.19,,back_from_churn_users,,,20.19,Uen3Ap0lnrgWVWJtFCSo7g==,,,game 3,ru,false,ru
Uen3Ap0lnrgWVWJtFCSo7g==,2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,Uen3Ap0lnrgWVWJtFCSo7g==,14.85,churned revenue,churned_users,,14.85,,,,-5.34,game 3,ru,false,ru
UFVjte0RzYKTngAiVvjqPQ==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,UFVjte0RzYKTngAiVvjqPQ==,,13.14,new mrr,new_paid_users,13.14,,,,,,game 3,uk,false,uk
UFVjte0RzYKTngAiVvjqPQ==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,19.41,exprension_mrr,,,,,,6.27,,game 3,uk,false,uk
UFVjte0RzYKTngAiVvjqPQ==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,22.65,exprension_mrr,,,,,,3.24,,game 3,uk,false,uk
UFVjte0RzYKTngAiVvjqPQ==,2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,27.42,exprension_mrr,,,,,,4.77,,game 3,uk,false,uk
UFVjte0RzYKTngAiVvjqPQ==,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,UFVjte0RzYKTngAiVvjqPQ==,28.08,churned revenue,churned_users,,28.08,,,0.66,,game 3,uk,false,uk
UIYPIs8zzm4uX6+FZvTqNw==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,UIYPIs8zzm4uX6+FZvTqNw==,UIYPIs8zzm4uX6+FZvTqNw==,14.4,new mrr,new_paid_users,14.4,14.4,,,,,game 3,ru,false,ru
UNcp1RmIObUiGNqLDHjNVw==,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,UNcp1RmIObUiGNqLDHjNVw==,UNcp1RmIObUiGNqLDHjNVw==,28.35,new mrr,new_paid_users,28.35,28.35,,,,,game 3,uk,false,uk
UNcp1RmIObUiGNqLDHjNVw==,2022-08-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,38.19,,back_from_churn_users,,,38.19,UNcp1RmIObUiGNqLDHjNVw==,,,game 3,uk,false,uk
UNcp1RmIObUiGNqLDHjNVw==,2022-09-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,69.84,exprension_mrr,,,,,,31.65,,game 3,uk,false,uk
UNcp1RmIObUiGNqLDHjNVw==,2022-10-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,UNcp1RmIObUiGNqLDHjNVw==,38.1,churned revenue,churned_users,,38.1,,,,-31.74,game 3,uk,false,uk
UNcp1RmIObUiGNqLDHjNVw==,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,UNcp1RmIObUiGNqLDHjNVw==,57.06,churned revenue,churned_users,,57.06,57.06,UNcp1RmIObUiGNqLDHjNVw==,,,game 3,uk,false,uk
unoAVprNoepzjDQwQzWj6A==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,unoAVprNoepzjDQwQzWj6A==,unoAVprNoepzjDQwQzWj6A==,36.75,new mrr,new_paid_users,36.75,36.75,,,,,game 3,uk,false,uk
unoAVprNoepzjDQwQzWj6A==,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,unoAVprNoepzjDQwQzWj6A==,55.59,churned revenue,churned_users,,55.59,55.59,unoAVprNoepzjDQwQzWj6A==,,,game 3,uk,false,uk
URpBYMANMt6h5bDmQtNfwg==,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,URpBYMANMt6h5bDmQtNfwg==,,50.82,new mrr,new_paid_users,50.82,,,,,,game 3,uk,false,uk
URpBYMANMt6h5bDmQtNfwg==,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,URpBYMANMt6h5bDmQtNfwg==,173.67,churned revenue,churned_users,,173.67,,,122.85,,game 3,uk,false,uk
urYfKANRgMuaQO9lQnBgnQ==,2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,urYfKANRgMuaQO9lQnBgnQ==,,12.66,new mrr,new_paid_users,12.66,,,,,,game 3,uk,false,uk
urYfKANRgMuaQO9lQnBgnQ==,2022-06-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,,,13.26,exprension_mrr,,,,,,0.60,,game 3,uk,false,uk
urYfKANRgMuaQO9lQnBgnQ==,2022-07-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,,urYfKANRgMuaQO9lQnBgnQ==,22.35,churned revenue,churned_users,,22.35,,,9.09,,game 3,uk,false,uk
+uszcWROLhovU7doCmFOiQ==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,+uszcWROLhovU7doCmFOiQ==,+uszcWROLhovU7doCmFOiQ==,22.65,new mrr,new_paid_users,22.65,22.65,,,,,game 2,uk,false,uk
+uszcWROLhovU7doCmFOiQ==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,,+uszcWROLhovU7doCmFOiQ==,36.57,churned revenue,churned_users,,36.57,36.57,+uszcWROLhovU7doCmFOiQ==,,,game 2,uk,false,uk
UuQtA3rK0dpF7TttUoIAyg==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,UuQtA3rK0dpF7TttUoIAyg==,,21.81,new mrr,new_paid_users,21.81,,,,,,game 3,uk,false,uk
UuQtA3rK0dpF7TttUoIAyg==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,UuQtA3rK0dpF7TttUoIAyg==,59.16,churned revenue,churned_users,,59.16,,,37.35,,game 3,uk,false,uk
ux4Q9iTbOyaU1c/0SKvF7w==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,ux4Q9iTbOyaU1c/0SKvF7w==,,12.03,new mrr,new_paid_users,12.03,,,,,,game 3,uk,false,uk
ux4Q9iTbOyaU1c/0SKvF7w==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,96.42,exprension_mrr,,,,,,84.39,,game 3,uk,false,uk
ux4Q9iTbOyaU1c/0SKvF7w==,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,ux4Q9iTbOyaU1c/0SKvF7w==,28.98,churned revenue,churned_users,,28.98,,,,-67.44,game 3,uk,false,uk
UYHkNfMIVuVaH82KijZH3Q==,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,UYHkNfMIVuVaH82KijZH3Q==,UYHkNfMIVuVaH82KijZH3Q==,57.06,new mrr,new_paid_users,57.06,57.06,,,,,game 3,uk,false,uk
V1hFT6jms7MK4yi6EFdt6A==,2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,V1hFT6jms7MK4yi6EFdt6A==,,32.10,new mrr,new_paid_users,32.10,,,,,,game 3,uk,true,uk
V1hFT6jms7MK4yi6EFdt6A==,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,33.09,exprension_mrr,,,,,,0.99,,game 3,uk,true,uk
V1hFT6jms7MK4yi6EFdt6A==,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,29.70,contraction_mr,,,,,,,-3.39,game 3,uk,true,uk
V1hFT6jms7MK4yi6EFdt6A==,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,V1hFT6jms7MK4yi6EFdt6A==,18.9,churned revenue,churned_users,,18.9,,,,-10.80,game 3,uk,true,uk
V7J42heW8l19wiBJ8UpRyw==,2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,V7J42heW8l19wiBJ8UpRyw==,,49.80,new mrr,new_paid_users,49.80,,,,,,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,36.84,contraction_mr,,,,,,,-12.96,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,42.72,exprension_mrr,,,,,,5.88,,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,31.95,contraction_mr,,,,,,,-10.77,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,67.56,exprension_mrr,,,,,,35.61,,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,73.41,exprension_mrr,,,,,,5.85,,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,54.24,contraction_mr,,,,,,,-19.17,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,56.64,exprension_mrr,,,,,,2.40,,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,22.29,contraction_mr,,,,,,,-34.35,game 3,ru,false,ru
V7J42heW8l19wiBJ8UpRyw==,2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,V7J42heW8l19wiBJ8UpRyw==,110.01,churned revenue,churned_users,,110.01,,,87.72,,game 3,ru,false,ru
v9uJC6CIm0KR00+LpWQUBg==,2022-06-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,v9uJC6CIm0KR00+LpWQUBg==,,30.87,new mrr,new_paid_users,30.87,,,,,,game 3,uk,false,uk
v9uJC6CIm0KR00+LpWQUBg==,2022-07-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,v9uJC6CIm0KR00+LpWQUBg==,94.50,churned revenue,churned_users,,94.50,,,63.63,,game 3,uk,false,uk
v9uJC6CIm0KR00+LpWQUBg==,2022-09-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,18.21,,back_from_churn_users,,,18.21,v9uJC6CIm0KR00+LpWQUBg==,,,game 3,uk,false,uk
v9uJC6CIm0KR00+LpWQUBg==,2022-10-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,34.62,exprension_mrr,,,,,,16.41,,game 3,uk,false,uk
v9uJC6CIm0KR00+LpWQUBg==,2022-11-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,72.27,exprension_mrr,,,,,,37.65,,game 3,uk,false,uk
v9uJC6CIm0KR00+LpWQUBg==,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,v9uJC6CIm0KR00+LpWQUBg==,87.24,churned revenue,churned_users,,87.24,,,14.97,,game 3,uk,false,uk
va4krMfpHwzELV/AUI7WHQ==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,va4krMfpHwzELV/AUI7WHQ==,,21.12,new mrr,new_paid_users,21.12,,,,,,game 3,uk,false,uk
va4krMfpHwzELV/AUI7WHQ==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,44.25,exprension_mrr,,,,,,23.13,,game 3,uk,false,uk
va4krMfpHwzELV/AUI7WHQ==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,va4krMfpHwzELV/AUI7WHQ==,58.20,churned revenue,churned_users,,58.20,,,13.95,,game 3,uk,false,uk
va4krMfpHwzELV/AUI7WHQ==,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,va4krMfpHwzELV/AUI7WHQ==,21.87,churned revenue,churned_users,,21.87,21.87,va4krMfpHwzELV/AUI7WHQ==,,,game 3,uk,false,uk
VAduzk1Og0uicXfMLD3VbQ==,2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,VAduzk1Og0uicXfMLD3VbQ==,,42.72,new mrr,new_paid_users,42.72,,,,,,game 3,uk,false,uk
VAduzk1Og0uicXfMLD3VbQ==,2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,122.01,exprension_mrr,,,,,,79.29,,game 3,uk,false,uk
VAduzk1Og0uicXfMLD3VbQ==,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,VAduzk1Og0uicXfMLD3VbQ==,80.04,churned revenue,churned_users,,80.04,,,,-41.97,game 3,uk,false,uk
